#time	diode A	diode B
1518877473.7	184.415909	184.358093
1518877478.7	184.409760	184.355377
1518877483.8	184.401535	184.349945
1518877488.9	184.396149	184.343735
1518877493.9	184.388840	184.333252
1518877499.0	184.382416	184.324768
1518877504.1	184.378616	184.321655
1518877509.1	184.373932	184.321869
1518877514.2	184.369003	184.317413
1518877519.3	184.364365	184.309677
1518877524.3	184.358673	184.300964
1518877529.4	184.352859	184.297272
1518877534.5	184.344498	184.293427
1518877539.5	184.338089	184.286255
1518877544.6	184.333786	184.278961
1518877549.7	184.329330	184.271851
1518877554.7	184.320450	184.264801
1518877559.8	184.316010	184.264694
1518877564.9	184.311722	184.260330
1518877569.9	184.305878	184.251221
1518877575.0	184.300980	184.243027
1518877580.1	184.296509	184.239655
1518877585.1	184.291092	184.237946
1518877590.2	184.284698	184.232681
1518877595.3	184.278595	184.224976
1518877600.3	184.273773	184.217300
1518877605.4	184.270218	184.211670
1518877610.5	184.262558	184.209503
1518877615.5	184.255005	184.204071
1518877620.6	184.250305	184.197083
1518877625.6	184.244629	184.188339
1518877630.7	184.237427	184.179779
1518877635.8	184.231216	184.177643
1518877640.8	184.225220	184.174271
1518877645.9	184.219772	184.166855
1518877651.0	184.216324	184.160385
1518877656.0	184.211472	184.153824
1518877661.1	184.207016	184.151779
1518877666.2	184.201202	184.149002
1518877671.2	184.195404	184.143585
1518877676.3	184.190521	184.134766
1518877681.4	184.184189	184.126022
1518877686.4	184.176788	184.119797
1518877691.5	184.169388	184.117661
1518877696.6	184.164536	184.112778
1518877701.6	184.159271	184.104935
1518877706.7	184.153564	184.095673
1518877711.8	184.150177	184.093124
1518877716.8	184.144592	184.090576
1518877721.9	184.137268	184.086411
1518877727.0	184.132523	184.079147
1518877732.0	184.126572	184.070023
1518877737.1	184.120926	184.062988
1518877742.2	184.116196	184.061264
1518877747.2	184.108063	184.056656
1518877752.3	184.102661	184.050156
1518877757.3	184.096222	184.040543
1518877762.4	184.093887	184.035431
1518877767.5	184.088776	184.033875
1518877772.5	184.081558	184.029953
1518877777.6	184.075714	184.023941
1518877782.7	184.069489	184.014420
1518877787.7	184.063797	184.006012
1518877792.8	184.055954	183.998810
1518877797.9	184.049713	183.997391
1518877802.9	184.043762	183.992630
1518877808.0	184.037704	183.983490
1518877813.1	184.032349	183.975586
1518877818.1	184.029251	183.971390
1518877823.2	184.025009	183.969971
1518877828.3	184.018784	183.965836
1518877833.3	184.013016	183.961685
1518877838.4	184.008575	183.952820
1518877843.5	184.001099	183.942551
1518877848.5	183.992798	183.937576
1518877853.6	183.985626	183.933792
1518877858.7	183.977448	183.925781
1518877863.7	183.975021	183.920441
1518877868.8	183.971970	183.913971
1518877873.9	183.965515	183.908966
1518877878.9	183.959259	183.906631
1518877884.0	183.954437	183.902420
1518877889.1	183.947144	183.893860
1518877894.1	183.940414	183.883438
1518877899.2	183.936401	183.878128
1518877904.3	183.931290	183.876785
1518877909.3	183.925720	183.873978
1518877914.4	183.920868	183.868164
1518877919.4	183.914322	183.858566
1518877924.5	183.908020	183.850647
1518877929.6	183.900742	183.846756
1518877934.6	183.896332	183.845474
1518877939.7	183.894333	183.841644
1518877944.8	183.889282	183.834076
1518877949.8	183.884872	183.827133
1518877954.9	183.879120	183.822601
1518877960.0	183.872543	183.820755
1518877965.0	183.865341	183.814651
1518877970.1	183.859131	183.804413
1518877975.2	183.853424	183.795380
1518877980.2	183.846497	183.789124
1518877985.3	183.839920	183.785233
1518877990.4	183.832489	183.781082
1518877995.4	183.829056	183.776062
1518878000.5	183.823059	183.765915
1518878005.6	183.818817	183.761688
1518878010.6	183.812881	183.759918
1518878015.7	183.806030	183.755051
1518878020.8	183.799454	183.747116
1518878025.8	183.796448	183.740402
1518878030.9	183.791336	183.733658
1518878035.9	183.786835	183.732101
1518878041.0	183.779785	183.728012
1518878046.1	183.774155	183.721909
1518878051.1	183.768188	183.713211
1518878056.2	183.762527	183.704391
1518878061.3	183.757355	183.700897
1518878066.3	183.747910	183.695679
1518878071.4	183.743301	183.692169
1518878076.5	183.738083	183.683487
1518878081.5	183.731903	183.673767
1518878086.6	183.728745	183.671844
1518878091.7	183.722061	183.669464
1518878096.7	183.716293	183.664230
1518878101.8	183.709274	183.655411
1518878106.9	183.707306	183.650360
1518878111.9	183.703674	183.646561
1518878117.0	183.696869	183.642990
1518878122.1	183.691757	183.639648
1518878127.1	183.684250	183.631714
1518878132.2	183.680664	183.624603
1518878137.3	183.678162	183.620438
1518878142.3	183.672089	183.616165
1518878147.4	183.666763	183.614899
1518878152.5	183.660461	183.608002
1518878157.5	183.654129	183.598038
1518878162.6	183.648270	183.590469
1518878167.7	183.641846	183.585403
1518878172.7	183.635956	183.583908
1518878177.8	183.628708	183.577118
1518878182.9	183.621109	183.567474
1518878187.9	183.614929	183.557556
1518878193.0	183.611084	183.553055
1518878198.1	183.603516	183.548752
1518878203.1	183.598114	183.546066
1518878208.2	183.592087	183.539978
1518878213.3	183.586334	183.531219
1518878218.3	183.582306	183.523636
1518878223.4	183.575577	183.519135
1518878228.4	183.568192	183.516022
1518878233.5	183.562729	183.511505
1518878238.6	183.557129	183.501984
1518878243.6	183.552673	183.495193
1518878248.7	183.550415	183.493088
1518878253.8	183.544052	183.492371
1518878258.8	183.538544	183.487198
1518878263.9	183.532288	183.478287
1518878269.0	183.524979	183.468033
1518878274.0	183.520523	183.462906
1518878279.1	183.513138	183.459747
1518878284.2	183.505936	183.454056
1518878289.2	183.497864	183.445587
1518878294.3	183.494736	183.437759
1518878299.4	183.491592	183.434036
1518878304.4	183.485504	183.430832
1518878309.5	183.479218	183.427963
1518878314.6	183.473785	183.421112
1518878319.6	183.467987	183.412308
1518878324.7	183.463669	183.405258
1518878329.8	183.458176	183.401108
1518878334.8	183.449203	183.397507
1518878339.9	183.443161	183.391495
1518878345.0	183.440338	183.385620
1518878350.0	183.435715	183.378235
1518878355.1	183.429657	183.372086
1518878360.2	183.422424	183.369095
1518878365.2	183.417358	183.366180
1518878370.3	183.411026	183.357986
1518878375.4	183.404785	183.349060
1518878380.4	183.400894	183.342041
1518878385.5	183.395111	183.339249
1518878390.5	183.389084	183.336731
1518878395.6	183.382156	183.330093
1518878400.7	183.376755	183.321259
1518878405.7	183.374329	183.316574
1518878410.8	183.367905	183.311676
1518878415.9	183.359863	183.307968
1518878420.9	183.353180	183.301682
1518878426.0	183.349548	183.295120
1518878431.1	183.345276	183.288239
1518878436.1	183.339111	183.282669
1518878441.2	183.333923	183.281174
1518878446.3	183.327301	183.275787
1518878451.3	183.321793	183.268860
1518878456.4	183.318222	183.261856
1518878461.5	183.314362	183.256760
1518878466.5	183.305298	183.250641
1518878471.6	183.299927	183.248703
1518878476.7	183.294052	183.241425
1518878481.7	183.290497	183.234421
1518878486.8	183.287933	183.229660
1518878491.9	183.282318	183.227051
1518878496.9	183.276367	183.223953
1518878502.0	183.270828	183.219009
1518878507.1	183.266464	183.211426
1518878512.1	183.259109	183.201828
1518878517.2	183.254776	183.199310
1518878522.3	183.247864	183.195847
1518878527.3	183.242355	183.190536
1518878532.4	183.235718	183.180923
1518878537.5	183.227875	183.170105
1518878542.5	183.222183	183.166245
1518878547.6	183.213852	183.161530
1518878552.7	183.207825	183.156326
1518878557.7	183.204330	183.149826
1518878562.8	183.198685	183.141006
1518878567.9	183.193726	183.136703
1518878572.9	183.189880	183.137680
1518878578.0	183.183609	183.133041
1518878583.1	183.179840	183.126083
1518878588.1	183.176346	183.119370
1518878593.2	183.171021	183.115097
1518878598.3	183.165390	183.113205
1518878603.3	183.158096	183.106537
1518878608.4	183.151779	183.097610
1518878613.5	183.147278	183.089493
1518878618.5	183.141769	183.084900
1518878623.6	183.136887	183.084305
1518878628.7	183.131943	183.080627
1518878633.7	183.125580	183.071838
1518878638.8	183.122055	183.065460
1518878643.9	183.116516	183.058655
1518878648.9	183.109146	183.054092
1518878654.0	183.100586	183.049438
1518878659.1	183.093323	183.040451
1518878664.1	183.085907	183.029816
1518878669.2	183.083267	183.025375
1518878674.2	183.077713	183.022583
1518878679.3	183.071472	183.020035
1518878684.4	183.065018	183.013412
1518878689.4	183.061417	183.006836
1518878694.5	183.055740	182.998550
1518878699.6	183.050720	182.993790
1518878704.6	183.042999	182.989731
1518878709.7	183.037292	182.986496
1518878714.8	183.031723	182.977737
1518878719.8	183.027557	182.970901
1518878724.9	183.022369	182.964813
1518878730.0	183.015854	182.961594
1518878735.0	183.009903	182.958359
1518878740.1	183.006226	182.952744
1518878745.2	183.000610	182.944275
1518878750.2	182.995361	182.937485
1518878755.3	182.988754	182.934265
1518878760.4	182.981812	182.930008
1518878765.4	182.975662	182.923752
1518878770.5	182.972565	182.916824
1518878775.6	182.967850	182.909790
1518878780.6	182.963303	182.906357
1518878785.7	182.957275	182.904343
1518878790.8	182.951935	182.900284
1518878795.8	182.945374	182.891632
1518878800.9	182.937973	182.881042
1518878806.0	182.931076	182.873032
1518878811.0	182.927460	182.873749
1518878816.1	182.923370	182.872192
1518878821.1	182.917007	182.864532
1518878826.2	182.911774	182.855545
1518878831.3	182.908203	182.850449
1518878836.3	182.901855	182.844910
1518878841.4	182.894623	182.841644
1518878846.5	182.889267	182.837753
1518878851.5	182.882706	182.828842
1518878856.6	182.878342	182.822067
1518878861.7	182.873749	182.816269
1518878866.7	182.868530	182.814041
1518878871.8	182.863022	182.811005
1518878876.9	182.856659	182.804565
1518878881.9	182.851501	182.796402
1518878887.0	182.844177	182.785538
1518878892.1	182.838562	182.781082
1518878897.1	182.833649	182.781937
1518878902.2	182.826706	182.775345
1518878907.3	182.819870	182.765213
1518878912.3	182.814499	182.756775
1518878917.4	182.808777	182.752029
1518878922.5	182.803375	182.749496
1518878927.5	182.796936	182.745544
1518878932.6	182.793091	182.740082
1518878937.7	182.788940	182.732422
1518878942.7	182.784546	182.725998
1518878947.8	182.778519	182.723129
1518878952.9	182.770432	182.718399
1518878957.9	182.762680	182.710632
1518878963.0	182.758545	182.703064
1518878968.1	182.754196	182.696213
1518878973.1	182.750534	182.692719
1518878978.2	182.744019	182.692184
1518878983.3	182.737457	182.685669
1518878988.3	182.730911	182.676270
1518878993.4	182.727081	182.669891
1518878998.5	182.722855	182.665817
1518879003.5	182.716339	182.662323
1518879008.6	182.712173	182.660675
1518879013.7	182.706741	182.654327
1518879018.7	182.700409	182.643692
1518879023.8	182.696182	182.638092
1518879028.8	182.691513	182.635193
1518879033.9	182.684860	182.632507
1518879039.0	182.677429	182.625320
1518879044.0	182.670578	182.616257
1518879049.1	182.667053	182.609741
1518879054.2	182.661835	182.604507
1518879059.2	182.654922	182.602600
1518879064.3	182.650620	182.599197
1518879069.4	182.644867	182.591110
1518879074.4	182.640244	182.582840
1518879079.5	182.634460	182.578934
1518879084.6	182.628662	182.575836
1518879089.6	182.621262	182.570358
1518879094.7	182.614990	182.561325
1518879099.8	182.609909	182.553818
1518879104.8	182.606644	182.548309
1518879109.9	182.599716	182.545120
1518879115.0	182.594452	182.542603
1518879120.0	182.589325	182.537170
1518879125.1	182.583237	182.527542
1518879130.2	182.576950	182.518845
1518879135.2	182.570923	182.513184
1518879140.3	182.563461	182.509796
1518879145.4	182.557114	182.505661
1518879150.4	182.550064	182.497437
1518879155.5	182.545746	182.489761
1518879160.6	182.541275	182.482727
1518879165.6	182.534103	182.476974
1518879170.7	182.527527	182.474564
1518879175.8	182.521469	182.470093
1518879180.8	182.515121	182.461975
1518879185.9	182.509201	182.452942
1518879191.0	182.505173	182.447693
1518879196.0	182.499847	182.444519
1518879201.1	182.496292	182.444366
1518879206.2	182.490952	182.438614
1518879211.2	182.485703	182.431534
1518879216.3	182.481171	182.423386
1518879221.4	182.474960	182.418686
1518879226.4	182.469467	182.416534
1518879231.5	182.462250	182.410629
1518879236.6	182.454712	182.401581
1518879241.6	182.449509	182.393356
1518879246.7	182.444916	182.386566
1518879251.8	182.440018	182.384308
1518879256.8	182.433807	182.381485
1518879261.9	182.427246	182.376190
1518879267.0	182.422623	182.368362
1518879272.0	182.418274	182.361343
1518879277.1	182.411758	182.354370
1518879282.2	182.404022	182.350601
1518879287.2	182.398132	182.346756
1518879292.3	182.395340	182.342392
1518879297.4	182.390030	182.333878
1518879302.4	182.386902	182.328857
1518879307.5	182.381500	182.326996
1518879312.6	182.375977	182.325623
1518879317.6	182.369476	182.316742
1518879322.7	182.364838	182.308029
1518879327.7	182.360977	182.303406
1518879332.8	182.354324	182.300293
1518879337.9	182.347229	182.296127
1518879342.9	182.341721	182.289322
1518879348.0	182.335510	182.280045
1518879353.1	182.328293	182.269897
1518879358.1	182.326065	182.269073
1518879363.2	182.320175	182.266617
1518879368.3	182.312561	182.261093
1518879373.3	182.306641	182.254105
1518879378.4	182.299683	182.242874
1518879383.5	182.297089	182.238907
1518879388.5	182.291290	182.237854
1518879393.6	182.284851	182.232819
1518879398.7	182.277298	182.224808
1518879403.7	182.272583	182.217178
1518879408.8	182.268417	182.210464
1518879413.9	182.262970	182.207321
1518879418.9	182.256165	182.203888
1518879424.0	182.249451	182.198273
1518879429.1	182.242798	182.188492
1518879434.1	182.238129	182.180450
1518879439.2	182.233551	182.176132
1518879444.3	182.227295	182.173248
1518879449.3	182.224686	182.173080
1518879454.4	182.220642	182.167572
1518879459.5	182.216171	182.159927
1518879464.5	182.211304	182.152679
1518879469.6	182.205032	182.150757
1518879474.6	182.199646	182.147873
1518879479.7	182.194122	182.142578
1518879484.8	182.188232	182.133743
1518879489.8	182.184464	182.126495
1518879494.9	182.177536	182.120773
1518879500.0	182.170212	182.116943
1518879505.0	182.163986	182.112732
1518879510.1	182.156586	182.103699
1518879515.2	182.151413	182.095184
1518879520.2	182.146271	182.088196
1518879525.3	182.139771	182.084229
1518879530.4	182.134476	182.083099
1518879535.4	182.131454	182.079193
1518879540.5	182.126633	182.071503
1518879545.6	182.122757	182.064972
1518879550.6	182.117981	182.061966
1518879555.7	182.111160	182.059113
1518879560.8	182.106277	182.054688
1518879565.8	182.098221	182.044266
1518879570.9	182.093872	182.036621
1518879576.0	182.088593	182.031219
1518879581.0	182.081696	182.028534
1518879586.1	182.076385	182.024643
1518879591.1	182.069946	182.017105
1518879596.2	182.065933	182.009979
1518879601.3	182.059738	182.001099
1518879606.3	182.053070	181.997101
1518879611.4	182.049316	181.996765
1518879616.5	182.041779	181.989517
1518879621.5	182.035721	181.980621
1518879626.6	182.031448	181.973206
1518879631.7	182.026901	181.969833
1518879636.7	182.020767	181.967728
1518879641.8	182.013977	181.962204
1518879646.9	182.009583	181.956558
1518879651.9	182.005539	181.948624
1518879657.0	181.998688	181.940964
1518879662.1	181.993835	181.938568
1518879667.1	181.987335	181.935516
1518879672.2	181.982590	181.930710
1518879677.3	181.976700	181.922943
1518879682.3	181.975159	181.917480
1518879687.4	181.970367	181.912689
1518879692.5	181.962265	181.909546
1518879697.5	181.954163	181.902298
1518879702.6	181.948303	181.894287
1518879707.7	181.942505	181.885681
1518879712.7	181.936707	181.879547
1518879717.8	181.932343	181.877777
1518879722.9	181.926773	181.874771
1518879727.9	181.921204	181.869034
1518879733.0	181.916916	181.861542
1518879738.1	181.911316	181.853241
1518879743.1	181.906799	181.850586
1518879748.2	181.900208	181.847260
1518879753.2	181.891113	181.840302
1518879758.3	181.887390	181.833359
1518879763.4	181.882172	181.825211
1518879768.4	181.878708	181.820145
1518879773.5	181.872314	181.817261
1518879778.6	181.866104	181.814194
1518879783.6	181.859283	181.807129
1518879788.7	181.851868	181.796524
1518879793.8	181.847672	181.790192
1518879798.8	181.841980	181.784897
1518879803.9	181.837662	181.784271
1518879809.0	181.833389	181.781860
1518879814.0	181.827179	181.773834
1518879819.1	181.822052	181.765732
1518879824.2	181.818008	181.759827
1518879829.2	181.811996	181.755859
1518879834.3	181.806335	181.753372
1518879839.4	181.799286	181.747238
1518879844.4	181.793655	181.740524
1518879849.5	181.790070	181.733185
1518879854.6	181.782745	181.725220
1518879859.6	181.775787	181.721146
1518879864.7	181.769547	181.717712
1518879869.7	181.764297	181.711487
1518879874.8	181.758911	181.703766
1518879879.9	181.754944	181.697174
1518879884.9	181.750336	181.691879
1518879890.0	181.744354	181.688553
1518879895.1	181.736893	181.684418
1518879900.1	181.728287	181.676498
1518879905.2	181.721313	181.666901
1518879910.3	181.716217	181.658051
1518879915.3	181.712036	181.653198
1518879920.4	181.706482	181.651428
1518879925.5	181.700821	181.648544
1518879930.5	181.696259	181.643906
1518879935.6	181.690796	181.636307
1518879940.7	181.686295	181.628250
1518879945.7	181.681030	181.623917
1518879950.8	181.674789	181.621490
1518879955.9	181.668243	181.617203
1518879960.9	181.661392	181.608261
1518879966.0	181.655655	181.598602
1518879971.1	181.649200	181.590424
1518879976.1	181.647461	181.591156
1518879981.2	181.643341	181.591171
1518879986.3	181.638870	181.587082
1518879991.3	181.634933	181.580917
1518879996.4	181.632095	181.574326
1518880001.5	181.628510	181.569916
1518880006.5	181.621078	181.566360
1518880011.6	181.615295	181.562546
1518880016.7	181.608704	181.556595
1518880021.7	181.604675	181.548599
1518880026.8	181.598953	181.540756
1518880031.9	181.591995	181.534851
1518880036.9	181.583755	181.530457
1518880042.0	181.577332	181.525345
1518880047.1	181.572403	181.519135
1518880052.1	181.568146	181.512054
1518880057.2	181.561691	181.503525
1518880062.3	181.554245	181.498718
1518880067.3	181.547699	181.495712
1518880072.4	181.543564	181.491653
1518880077.5	181.537735	181.483124
1518880082.5	181.533981	181.475601
1518880087.6	181.528214	181.470291
1518880092.7	181.522491	181.468063
1518880097.7	181.517517	181.465698
1518880102.8	181.510941	181.459000
1518880107.9	181.507813	181.450745
1518880112.9	181.500458	181.441818
1518880118.0	181.496490	181.440353
1518880123.0	181.491180	181.437790
1518880128.1	181.483566	181.432037
1518880133.2	181.476196	181.422562
1518880138.2	181.470703	181.413406
1518880143.3	181.466858	181.408813
1518880148.4	181.462570	181.407654
1518880153.4	181.457474	181.405197
1518880158.5	181.451523	181.399857
1518880163.6	181.445358	181.390732
1518880168.6	181.440552	181.382614
1518880173.7	181.436234	181.378143
1518880178.8	181.431046	181.375046
1518880183.8	181.422867	181.371231
1518880188.9	181.417007	181.364365
1518880194.0	181.411377	181.355728
1518880199.0	181.405075	181.347153
1518880204.1	181.397049	181.339615
1518880209.2	181.390854	181.337753
1518880214.2	181.385147	181.333893
1518880219.3	181.380310	181.327194
1518880224.4	181.377075	181.320602
1518880229.4	181.370163	181.311569
1518880234.5	181.366577	181.309372
1518880239.6	181.362244	181.308426
1518880244.6	181.356323	181.304138
1518880249.7	181.349960	181.297821
1518880254.8	181.345612	181.288712
1518880259.8	181.340866	181.282196
1518880264.9	181.335236	181.278122
1518880270.0	181.328644	181.275055
1518880275.0	181.320068	181.268311
1518880280.1	181.316269	181.262665
1518880285.2	181.311310	181.254623
1518880290.2	181.308029	181.250229
1518880295.3	181.302887	181.247162
1518880300.4	181.296402	181.244446
1518880305.4	181.290100	181.238861
1518880310.5	181.284973	181.230743
1518880315.6	181.278748	181.220963
1518880320.6	181.275284	181.217545
1518880325.7	181.270370	181.215134
1518880330.8	181.264343	181.212128
1518880335.8	181.259171	181.206573
1518880340.9	181.256714	181.201355
1518880346.0	181.251709	181.193344
1518880351.0	181.244400	181.186234
1518880356.1	181.239182	181.185455
1518880361.2	181.231049	181.179352
1518880366.2	181.226212	181.173431
1518880371.3	181.222015	181.165909
1518880376.4	181.217667	181.158890
1518880381.4	181.212646	181.156326
1518880386.5	181.205460	181.153366
1518880391.5	181.196823	181.145172
1518880396.6	181.191605	181.137436
1518880401.7	181.185226	181.128448
1518880406.7	181.179657	181.121902
1518880411.8	181.174423	181.119751
1518880416.9	181.168900	181.117004
1518880421.9	181.163788	181.111343
1518880427.0	181.161331	181.105911
1518880432.1	181.155746	181.097656
1518880437.1	181.148132	181.091904
1518880442.2	181.143463	181.090057
1518880447.3	181.136551	181.084137
1518880452.3	181.133011	181.080276
1518880457.4	181.126740	181.070709
1518880462.5	181.121262	181.063553
1518880467.5	181.116486	181.060883
1518880472.6	181.110992	181.058487
1518880477.7	181.104279	181.052414
1518880482.7	181.097168	181.043747
1518880487.8	181.092026	181.035141
1518880492.9	181.086136	181.028656
1518880497.9	181.080688	181.026672
1518880503.0	181.075546	181.024139
1518880508.1	181.070938	181.017990
1518880513.1	181.065781	181.009476
1518880518.2	181.060577	181.003021
1518880523.3	181.054581	180.999847
1518880528.3	181.048004	180.996902
1518880533.4	181.041534	180.989365
1518880538.5	181.037643	180.981567
1518880543.5	181.033569	180.975494
1518880548.6	181.028397	180.971130
1518880553.6	181.022751	180.970261
1518880558.7	181.017838	180.965912
1518880563.8	181.010788	180.957245
1518880568.8	181.005157	180.948242
1518880573.9	180.999557	180.941711
1518880579.0	180.993500	180.938950
1518880584.0	180.987366	180.934692
1518880589.1	180.982330	180.929352
1518880594.2	180.975876	180.919998
1518880599.2	180.971237	180.912659
1518880604.3	180.966202	180.908997
1518880609.4	180.960281	180.906570
1518880614.4	180.955353	180.903503
1518880619.5	180.950256	180.897324
1518880624.6	180.945786	180.889343
1518880629.6	180.938873	180.881546
1518880634.7	180.933929	180.877670
1518880639.8	180.930054	180.877136
1518880644.8	180.925827	180.874344
1518880649.9	180.918884	180.865250
1518880655.0	180.916412	180.859161
1518880660.0	180.910599	180.852753
1518880665.1	180.903458	180.848328
1518880670.2	180.900238	180.847900
1518880675.2	180.895416	180.843857
1518880680.3	180.888840	180.833328
1518880685.4	180.883652	180.825363
1518880690.4	180.877731	180.821671
1518880695.5	180.869385	180.815857
1518880700.6	180.864639	180.812790
1518880705.6	180.858124	180.805145
1518880710.7	180.852081	180.795959
1518880715.8	180.847137	180.789581
1518880720.8	180.841965	180.785843
1518880725.9	180.833511	180.781372
1518880731.0	180.829117	180.777100
1518880736.0	180.822479	180.768661
1518880741.1	180.817947	180.760468
1518880746.2	180.814178	180.755875
1518880751.2	180.809189	180.753036
1518880756.3	180.804443	180.752060
1518880761.4	180.796921	180.745041
1518880766.4	180.790451	180.734985
1518880771.5	180.787338	180.728714
1518880776.6	180.781052	180.724213
1518880781.6	180.775711	180.723114
1518880786.7	180.768463	180.716690
1518880791.8	180.767685	180.714554
1518880796.8	180.764435	180.708054
1518880801.9	180.759293	180.700897
1518880806.9	180.752914	180.697006
1518880812.0	180.747253	180.693741
1518880817.1	180.740982	180.689178
1518880822.1	180.736008	180.682236
1518880827.2	180.731689	180.674622
1518880832.3	180.725876	180.668686
1518880837.3	180.719879	180.664902
1518880842.4	180.711533	180.660324
1518880847.5	180.704895	180.651978
1518880852.5	180.700424	180.643799
1518880857.6	180.694977	180.636871
1518880862.7	180.690186	180.633148
1518880867.7	180.683670	180.630539
1518880872.8	180.677933	180.626923
1518880877.9	180.672714	180.619400
1518880882.9	180.667770	180.610886
1518880888.0	180.663391	180.604858
1518880893.1	180.657150	180.601334
1518880898.1	180.649048	180.596436
1518880903.2	180.643341	180.592316
1518880908.3	180.640305	180.585953
1518880913.3	180.637222	180.579407
1518880918.4	180.629776	180.571365
1518880923.5	180.624329	180.568924
1518880928.5	180.623276	180.570892
1518880933.6	180.615967	180.563751
1518880938.7	180.611542	180.555679
1518880943.7	180.606415	180.548676
1518880948.8	180.600662	180.543045
1518880953.9	180.594360	180.540253
1518880958.9	180.589127	180.536972
1518880964.0	180.583496	180.530930
1518880969.1	180.578323	180.522415
1518880974.1	180.572540	180.514771
1518880979.2	180.566681	180.509506
1518880984.2	180.558929	180.505768
1518880989.3	180.552124	180.501099
1518880994.4	180.546768	180.493546
1518880999.4	180.543976	180.487427
1518881004.5	180.539749	180.481689
1518881009.6	180.535034	180.481888
1518881014.6	180.533035	180.481110
1518881019.7	180.524719	180.472717
1518881024.8	180.522171	180.466644
1518881029.8	180.515778	180.457245
1518881034.9	180.509979	180.452484
1518881040.0	180.505539	180.451614
1518881045.0	180.497406	180.445801
1518881050.1	180.488724	180.435532
1518881055.2	180.483841	180.427872
1518881060.2	180.480148	180.421951
1518881065.3	180.473343	180.415802
1518881070.4	180.468567	180.415070
1518881075.4	180.464447	180.412628
1518881080.5	180.458511	180.405258
1518881085.6	180.453583	180.396347
1518881090.6	180.447037	180.388809
1518881095.7	180.441376	180.384842
1518881100.8	180.435272	180.381622
1518881105.8	180.430725	180.378555
1518881110.9	180.422897	180.370621
1518881116.0	180.419220	180.362625
1518881121.0	180.413757	180.355423
1518881126.1	180.407654	180.350800
1518881131.2	180.401810	180.348709
1518881136.2	180.395554	180.344040
1518881141.3	180.390213	180.336563
1518881146.4	180.383148	180.326904
1518881151.4	180.378418	180.319473
1518881156.5	180.372498	180.315109
1518881161.6	180.366318	180.312698
1518881166.6	180.362381	180.310745
1518881171.7	180.356659	180.303558
1518881176.7	180.350449	180.293671
1518881181.8	180.344849	180.285828
1518881186.9	180.337280	180.281082
1518881191.9	180.333527	180.280060
1518881197.0	180.327118	180.275864
1518881202.1	180.321320	180.267593
1518881207.1	180.315750	180.258865
1518881212.2	180.310165	180.251770
1518881217.3	180.307434	180.251450
1518881222.3	180.302322	180.249954
1518881227.4	180.296005	180.244095
1518881232.5	180.290466	180.236221
1518881237.5	180.286438	180.229767
1518881242.6	180.282196	180.224274
1518881247.7	180.276901	180.222183
1518881252.7	180.271774	180.220291
1518881257.8	180.265976	180.213348
1518881262.9	180.259735	180.204376
1518881267.9	180.256683	180.198380
1518881273.0	180.249298	180.192383
1518881278.1	180.244461	180.190948
1518881283.1	180.238235	180.186310
1518881288.2	180.233154	180.180710
1518881293.3	180.228058	180.172226
1518881298.3	180.226242	180.167587
1518881303.4	180.221680	180.164917
1518881308.5	180.210724	180.156769
1518881313.5	180.206726	180.155304
1518881318.6	180.201035	180.147552
1518881323.7	180.195770	180.139740
1518881328.7	180.190613	180.131592
1518881333.8	180.185425	180.130173
1518881338.9	180.180237	180.128189
1518881343.9	180.175644	180.123520
1518881349.0	180.170105	180.116028
1518881354.0	180.164810	180.107468
1518881359.1	180.160522	180.102692
1518881364.2	180.154694	180.101166
1518881369.2	180.148804	180.097244
1518881374.3	180.142410	180.090164
1518881379.4	180.135452	180.080521
1518881384.4	180.129883	180.071671
1518881389.5	180.124725	180.067917
1518881394.6	180.118439	180.065613
1518881399.6	180.112701	180.060486
1518881404.7	180.108917	180.055008
1518881409.8	180.104218	180.046829
1518881414.8	180.099472	180.042084
1518881419.9	180.094604	180.039963
1518881425.0	180.088409	180.036758
1518881430.0	180.082642	180.030487
1518881435.1	180.075195	180.019913
1518881440.2	180.070770	180.012360
1518881445.2	180.065002	180.007874
1518881450.3	180.058975	180.005371
1518881455.3	180.053772	180.002533
1518881460.4	180.048050	179.994690
1518881465.5	180.043030	179.985992
1518881470.5	180.038605	179.980713
1518881475.6	180.031250	179.978363
1518881480.7	180.027054	179.975708
1518881485.7	180.019852	179.966812
1518881490.8	180.013733	179.957825
1518881495.9	180.008636	179.951233
1518881500.9	180.003738	179.947937
1518881506.0	179.998688	179.946274
1518881511.1	179.993942	179.943069
1518881516.1	179.989380	179.935623
1518881521.2	179.985519	179.927979
1518881526.3	179.978027	179.920273
1518881531.3	179.970840	179.916565
1518881536.4	179.965424	179.914398
1518881541.5	179.962982	179.910538
1518881546.5	179.956329	179.900955
1518881551.6	179.955933	179.897797
1518881556.6	179.948135	179.892426
1518881561.7	179.941818	179.890427
1518881566.8	179.935928	179.883957
1518881571.8	179.930893	179.876190
1518881576.9	179.923859	179.866150
1518881582.0	179.917648	179.859558
1518881587.0	179.913574	179.859039
1518881592.1	179.907364	179.855270
1518881597.2	179.902817	179.850189
1518881602.2	179.896591	179.842606
1518881607.3	179.891068	179.832581
1518881612.4	179.886322	179.828094
1518881617.4	179.879822	179.824844
1518881622.5	179.873581	179.822037
1518881627.6	179.870056	179.816711
1518881632.6	179.866791	179.810913
